Portfolio_ID,Stock,Weight,HHI
7,ED,0.03922660116452281,0.05414651784170605
7,CSCO,0.047841072451988625,0.05414651784170605
7,LHX,0.07068181739311487,0.05414651784170605
8,GOOGL,0.08463122016755854,0.0736680431306384
8,ZTS,0.013076211550594302,0.0736680431306384
8,LHX,0.03583056197057089,0.0736680431306384
8,LULU,0.08989883482375333,0.0736680431306384
8,HAS,0.005635783548559961,0.0736680431306384
8,MET,0.013511530415727552,0.0736680431306384
8,PCAR,0.05185285306357218,0.0736680431306384
8,SJM,0.07406485957763324,0.0736680431306384
8,MMC,0.024485126226265017,0.0736680431306384
8,PSA,0.06221750468754333,0.0736680431306384
8,PEP,0.10239777818519954,0.0736680431306384
8,V,0.011429512216027005,0.0736680431306384
8,ABBV,0.05840616491568321,0.0736680431306384
8,VZ,0.10937778649809211,0.0736680431306384
8,DOC,0.054100241374110264,0.0736680431306384
8,FSLR,0.034349693748166106,0.0736680431306384
8,ACN,0.007093852831480199,0.0736680431306384
8,RF,0.10987276527138584,0.0736680431306384
8,CSCO,0.018361512648228568,0.0736680431306384
8,DIS,0.03940620627984882,0.0736680431306384
9,SJM,0.15005330422153493,0.2235859269209809
9,GOOGL,0.29831624757979425,0.2235859269209809
9,EIX,0.13320573538144778,0.2235859269209809
9,LHX,0.1509287345389507,0.2235859269209809
9,ROST,0.2674959782782723,0.2235859269209809
10,ED,0.03617718916499875,0.026757655342512
10,WST,0.015421038492085776,0.026757655342512
10,SNA,0.02042415220706598,0.026757655342512
10,CSCO,0.028013626631665907,0.026757655342512
10,ZTS,0.018412818390020343,0.026757655342512
10,DVN,0.03545785612977663,0.026757655342512
10,DTE,0.027120575895973154,0.026757655342512
10,ABBV,0.0213657808115162,0.026757655342512
10,IVZ,0.02750665662715698,0.026757655342512
10,ROST,0.027377004204103845,0.026757655342512
10,SJM,0.03427301586390455,0.026757655342512
10,RF,0.02805757191176683,0.026757655342512
10,SBAC,0.033897512029147744,0.026757655342512
10,TAP,0.03530323160468753,0.026757655342512
10,LHX,0.026524393349942346,0.026757655342512
10,ACN,0.03093784824260673,0.026757655342512
10,CMI,0.022136275231661708,0.026757655342512
10,CTAS,0.015920129560733475,0.026757655342512
10,PCAR,0.035864200251421355,0.026757655342512
10,MTB,0.018437701362253818,0.026757655342512
10,PAYC,0.012960820276786454,0.026757655342512
10,ON,0.018062018730513007,0.026757655342512
10,PEP,0.01827727200525632,0.026757655342512
10,MMC,0.02621448532860923,0.026757655342512
10,D,0.028855428297200086,0.026757655342512
10,LYV,0.024778397094292283,0.026757655342512
10,LYB,0.015276976602655305,0.026757655342512
10,ATO,0.028379779920960396,0.026757655342512
10,AMCR,0.027973031251132083,0.026757655342512
10,NUE,0.01874911333416077,0.026757655342512
10,EIX,0.018259576934113324,0.026757655342512
10,LULU,0.021177487895016087,0.026757655342512
10,HAS,0.020032784059089696,0.026757655342512
10,V,0.03153711756315986,0.026757655342512
10,BR,0.018077067394808057,0.026757655342512
10,DOC,0.023832924831393133,0.026757655342512
10,CPAY,0.033206444021794325,0.026757655342512
10,MNST,0.01877349165547497,0.026757655342512
10,WEC,0.023834069321618006,0.026757655342512
10,GOOGL,0.033113135519476956,0.026757655342512
11,WST,0.21675463435555362,0.22492171469182326
11,MNST,0.13239923435172088,0.22492171469182326
11,ATO,0.22650734259677846,0.22492171469182326
11,CMI,0.11451616635712464,0.22492171469182326
11,PAYC,0.3098226223388224,0.22492171469182326
12,MET,0.03292865555629985,0.026974793676043066
12,WEC,0.016042233614274603,0.026974793676043066
12,ON,0.028707234082342735,0.026974793676043066
12,EIX,0.03245564638313759,0.026974793676043066
12,PSA,0.02889842217655106,0.026974793676043066
12,ZTS,0.021557181147155918,0.026974793676043066
12,VZ,0.034086999203089094,0.026974793676043066
12,DIS,0.026372420924501747,0.026974793676043066
12,TAP,0.02388337038286299,0.026974793676043066
12,IVZ,0.027974362046808463,0.026974793676043066
12,MMC,0.030547686529863987,0.026974793676043066
12,LYV,0.015903674812511804,0.026974793676043066
12,LYB,0.022318691781293115,0.026974793676043066
12,D,0.023596301226761124,0.026974793676043066
12,SNA,0.02605754492389965,0.026974793676043066
12,MTB,0.022399620555392786,0.026974793676043066
12,NUE,0.036888732839512224,0.026974793676043066
12,PCAR,0.030785969357756234,0.026974793676043066
12,ROST,0.016951924595653683,0.026974793676043066
12,RF,0.014989277718491206,0.026974793676043066
12,CTAS,0.03062689756089605,0.026974793676043066
12,CSCO,0.015145264067667336,0.026974793676043066
12,PAYC,0.03688136534879805,0.026974793676043066
12,MNST,0.031471658433359785,0.026974793676043066
12,PEP,0.022362515436150913,0.026974793676043066
12,ABBV,0.019162716595084898,0.026974793676043066
12,AMCR,0.035868742859432375,0.026974793676043066
12,CPAY,0.018579111111834964,0.026974793676043066
12,WYNN,0.015269096579339106,0.026974793676043066
12,DTE,0.025731164172556494,0.026974793676043066
12,LULU,0.0288962099732126,0.026974793676043066
12,WST,0.021529014328790556,0.026974793676043066
12,GOOGL,0.015934166357222064,0.026974793676043066
12,SJM,0.036171859451963065,0.026974793676043066
12,FSLR,0.014016520948719193,0.026974793676043066
12,HAS,0.02714447862261519,0.026974793676043066
12,DOC,0.017109991614294696,0.026974793676043066
12,BR,0.026203532967296394,0.026974793676043066
12,V,0.015946138789054116,0.026974793676043066
12,ED,0.032603604923552354,0.026974793676043066
13,WEC,0.5069356890444341,0.2717115582743527
13,DOC,0.017807973294060114,0.2717115582743527
13,SNA,0.03858248862174001,0.2717115582743527
13,MNST,0.030842553142439468,0.2717115582743527
13,CSCO,0.03187584654660921,0.2717115582743527
13,ACN,0.035741352391956784,0.2717115582743527
13,CMI,0.02837606346956003,0.2717115582743527
13,WST,0.029153114404335292,0.2717115582743527
13,NUE,0.0370228172282061,0.2717115582743527
13,LHX,0.011750008386488557,0.2717115582743527
13,EIX,0.037162021909032734,0.2717115582743527
13,VZ,0.037226166905683006,0.2717115582743527
13,PEP,0.01045780256530354,0.2717115582743527
13,ED,0.03385833882983868,0.2717115582743527
13,GOOGL,0.031174212048641934,0.2717115582743527
13,MTB,0.025952697579994577,0.2717115582743527
13,MET,0.01717940257249861,0.2717115582743527
13,DVN,0.008161727753021725,0.2717115582743527
13,PAYC,0.01774244617915106,0.2717115582743527
13,DTE,0.012997277127004542,0.2717115582743527
14,ATO,0.27071556615847175,0.2214327911601467
14,CSCO,0.2533626899585634,0.2214327911601467
14,ACN,0.09124018646610703,0.2214327911601467
14,SJM,0.22096331180654966,0.2214327911601467
14,PEP,0.1637182456103082,0.2214327911601467
15,MMC,0.03457059507112024,0.05542106573966406
15,WYNN,0.03542651696603844,0.05542106573966406
15,ROST,0.051465514642485784,0.05542106573966406
15,CMI,0.048471298711682737,0.05542106573966406
15,FSLR,0.03609423514183295,0.05542106573966406
15,PAYC,0.05709096431651491,0.05542106573966406
15,DVN,0.06973899368002552,0.05542106573966406
15,ZTS,0.03413549105077175,0.05542106573966406
15,GOOGL,0.04868010115569007,0.05542106573966406
15,SBAC,0.04044153146627731,0.05542106573966406
15,LYV,0.07820220854610578,0.05542106573966406
15,AMCR,0.03394323367843248,0.05542106573966406
15,CSCO,0.0749568189241342,0.05542106573966406
15,MET,0.07531340591138799,0.05542106573966406
15,DTE,0.02949663810626193,0.05542106573966406
15,ABBV,0.07083383544068532,0.05542106573966406
15,ON,0.043374498185582526,0.05542106573966406
15,PSA,0.03643790513120204,0.05542106573966406
15,LHX,0.0335149322296296,0.05542106573966406
15,NUE,0.06781128164413841,0.05542106573966406
16,HAS,0.4192989497411782,0.185637747637044
16,ROST,0.009008822033924333,0.185637747637044
16,ZTS,0.01171440656635908,0.185637747637044
16,CMI,0.0066605311895257795,0.185637747637044
16,LULU,0.021483061414010796,0.185637747637044
16,BR,0.023950737711478983,0.185637747637044
16,DOC,0.015807222201019582,0.185637747637044
16,SNA,0.016166695743161198,0.185637747637044
16,MNST,0.018272528892538404,0.185637747637044
16,NUE,0.015844859689224354,0.185637747637044
16,RF,0.007946380293613088,0.185637747637044
16,DIS,0.015004100914939584,0.185637747637044
16,VZ,0.014405337807440294,0.185637747637044
16,ATO,0.02249560241263438,0.185637747637044
16,ABBV,0.013507835088596529,0.185637747637044
16,CSCO,0.012958966750790371,0.185637747637044
16,PSA,0.006288287159368053,0.185637747637044
16,DTE,0.022645631463379574,0.185637747637044
16,MET,0.010826819511742278,0.185637747637044
16,GOOGL,0.012741704614145071,0.185637747637044
16,SBAC,0.01239763772554151,0.185637747637044
16,ACN,0.018136784405014206,0.185637747637044
16,WST,0.016193285350396453,0.185637747637044
16,CTAS,0.007704194906320972,0.185637747637044
16,MMC,0.011390852109050957,0.185637747637044
16,D,0.01572198555722286,0.185637747637044
16,LHX,0.019418636167550775,0.185637747637044
16,WYNN,0.021824397395473167,0.185637747637044
16,AMCR,0.019010347233289655,0.185637747637044
16,ED,0.013172767780853332,0.185637747637044
16,WEC,0.005200429886246856,0.185637747637044
16,IVZ,0.022114773394129546,0.185637747637044
16,V,0.007211058586805625,0.185637747637044
16,PCAR,0.023973000980253886,0.185637747637044
16,MTB,0.006049419429917296,0.185637747637044
16,TAP,0.020705821740442165,0.185637747637044
16,SJM,0.011651926865771984,0.185637747637044
16,PEP,0.012533072658713975,0.185637747637044
16,FSLR,0.02340157003975849,0.185637747637044
16,CPAY,0.015159556588176347,0.185637747637044
17,MMC,0.5192718816422542,0.28294789828194233
17,ACN,0.026549976229424822,0.28294789828194233
17,MET,0.02437848400339699,0.28294789828194233
17,CMI,0.026240931120094655,0.28294789828194233
17,ATO,0.014045143985790444,0.28294789828194233
17,MTB,0.03420786878280984,0.28294789828194233
17,ON,0.03356884726806148,0.28294789828194233
17,DOC,0.027002892905177534,0.28294789828194233
17,EIX,0.014797214804900288,0.28294789828194233
17,SJM,0.03478881950721614,0.28294789828194233
17,ROST,0.0086230341990091,0.28294789828194233
17,WST,0.02413503967745368,0.28294789828194233
17,LYB,0.025773781224180742,0.28294789828194233
17,V,0.029081796722655234,0.28294789828194233
17,DTE,0.02834718984652568,0.28294789828194233
17,AMCR,0.03104228634465041,0.28294789828194233
17,VZ,0.030639662295387737,0.28294789828194233
17,WYNN,0.020442381164733056,0.28294789828194233
17,PSA,0.012000746464497428,0.28294789828194233
17,D,0.03506202181178057,0.28294789828194233
18,RF,0.03919628830134478,0.033184135698813164
18,CSCO,0.0060355936815675955,0.033184135698813164
18,ED,0.03992187675559633,0.033184135698813164
18,PCAR,0.03988823916998967,0.033184135698813164
18,ABBV,0.03797099865293701,0.033184135698813164
18,IVZ,0.023512504400198708,0.033184135698813164
18,GOOGL,0.036528312120360805,0.033184135698813164
18,SBAC,0.0413359627669518,0.033184135698813164
18,ATO,0.024970848850942914,0.033184135698813164
18,PAYC,0.01743945740002668,0.033184135698813164
18,ZTS,0.00827662693979595,0.033184135698813164
18,AMCR,0.039055038889611725,0.033184135698813164
18,MMC,0.010338209436304702,0.033184135698813164
18,SJM,0.0417439036609088,0.033184135698813164
18,NUE,0.029096359841802685,0.033184135698813164
18,PEP,0.007052117702229683,0.033184135698813164
18,DIS,0.04216550944835091,0.033184135698813164
18,ACN,0.006865391226584914,0.033184135698813164
18,HAS,0.04225965439383993,0.033184135698813164
18,TAP,0.028836922264198615,0.033184135698813164
18,LHX,0.0011953801777640158,0.033184135698813164
18,VZ,0.018693424627828217,0.033184135698813164
18,DOC,0.008935631523262684,0.033184135698813164
18,EIX,0.027409160274590796,0.033184135698813164
18,FSLR,0.04076003407801542,0.033184135698813164
18,SNA,0.025498223778914062,0.033184135698813164
18,MNST,0.006349574407033102,0.033184135698813164
18,DVN,0.016138548508997156,0.033184135698813164
18,LYV,0.002356545260752532,0.033184135698813164
18,WST,0.0051085856302363055,0.033184135698813164
18,WEC,0.03207880959326562,0.033184135698813164
18,LULU,0.0074329092840480695,0.033184135698813164
18,ROST,0.04236817530467977,0.033184135698813164
18,PSA,0.0026726034486265356,0.033184135698813164
18,V,0.04303237229365779,0.033184135698813164
18,CMI,0.021757186519589054,0.033184135698813164
18,CTAS,0.031072580398370752,0.033184135698813164
18,BR,0.031996908395879785,0.033184135698813164
18,ON,0.033778518273997464,0.033184135698813164
18,WYNN,0.03887501231694668,0.033184135698813164
19,TAP,0.22810907081156612,0.21675126401944808
19,CTAS,0.2667409280996333,0.21675126401944808
19,CSCO,0.11296589395048498,0.21675126401944808
19,ROST,0.15192581664825197,0.21675126401944808
19,AMCR,0.24025829049006353,0.21675126401944808
20,MTB,0.035269495360539395,0.027268857554173385
20,WST,0.015088579098111413,0.027268857554173385
20,WYNN,0.02048159842079969,0.027268857554173385
20,CTAS,0.01593386309004628,0.027268857554173385
20,SBAC,0.018863557886694707,0.027268857554173385
20,LYV,0.014294004853483125,0.027268857554173385
20,MNST,0.01465516567109628,0.027268857554173385
20,AMCR,0.027007735671092253,0.027268857554173385
20,DOC,0.015632977123830022,0.027268857554173385
20,ON,0.02399548335447578,0.027268857554173385
20,LYB,0.016219228822132916,0.027268857554173385
20,LULU,0.03724248307641451,0.027268857554173385
20,PAYC,0.013316115718818487,0.027268857554173385
20,SJM,0.025693603264307006,0.027268857554173385
20,ABBV,0.03285003386469009,0.027268857554173385
20,MMC,0.03689658533161052,0.027268857554173385
20,CSCO,0.033379010168575036,0.027268857554173385
20,DIS,0.03851745757863613,0.027268857554173385
20,ROST,0.017299517184269943,0.027268857554173385
20,RF,0.021209835277421964,0.027268857554173385
20,TAP,0.024557518932110844,0.027268857554173385
20,BR,0.030078527859505898,0.027268857554173385
20,ED,0.031109172029029644,0.027268857554173385
20,NUE,0.0182664059698403,0.027268857554173385
20,DTE,0.03395848704007262,0.027268857554173385
20,LHX,0.033177047642509706,0.027268857554173385
20,GOOGL,0.030292644082290498,0.027268857554173385
20,MET,0.016725819552766544,0.027268857554173385
20,ATO,0.03052579367395932,0.027268857554173385
20,PSA,0.017044846357826916,0.027268857554173385
20,CPAY,0.02816390767822546,0.027268857554173385
20,D,0.02909805790101376,0.027268857554173385
20,ZTS,0.017002792004386296,0.027268857554173385
20,PEP,0.027074326667576094,0.027268857554173385
20,ACN,0.027996568053856315,0.027268857554173385
20,V,0.02883544139752352,0.027268857554173385
20,SNA,0.03504832846678699,0.027268857554173385
20,FSLR,0.026851178188009618,0.027268857554173385
20,PCAR,0.019482103069068366,0.027268857554173385
20,IVZ,0.0208647026165957,0.027268857554173385
21,CPAY,0.5007841975298749,0.26497254497469175
21,HAS,0.027180925402560847,0.26497254497469175
21,ON,0.026015914411498062,0.26497254497469175
21,WYNN,0.02237695190957868,0.26497254497469175
21,DTE,0.016310279973735586,0.26497254497469175
21,MET,0.029224771493016426,0.26497254497469175
21,PCAR,0.03255091923305036,0.26497254497469175
21,SJM,0.027283806735930755,0.26497254497469175
21,ABBV,0.02245942390153284,0.26497254497469175
21,NUE,0.028619106891700694,0.26497254497469175
21,CSCO,0.03647436040906012,0.26497254497469175
21,MNST,0.02797495632207427,0.26497254497469175
21,PEP,0.03706397781358755,0.26497254497469175
21,RF,0.03576277136161902,0.26497254497469175
21,GOOGL,0.030101709871319597,0.26497254497469175
21,LHX,0.011775917303518905,0.26497254497469175
21,MTB,0.012654580462523381,0.26497254497469175
21,IVZ,0.03524293853604122,0.26497254497469175
21,ZTS,0.021718146039235952,0.26497254497469175
21,V,0.018424344398540717,0.26497254497469175
22,MET,0.06338423875882591,0.07071446771841895
22,LHX,0.021149118178080215,0.07071446771841895
22,DVN,0.0862977612532569,0.07071446771841895
22,DTE,0.06915033437714009,0.07071446771841895
22,IVZ,0.04611021808093753,0.07071446771841895
22,V,0.014509730737170433,0.07071446771841895
22,ED,0.002213184714354418,0.07071446771841895
22,EIX,0.07462073896001986,0.07071446771841895
22,ROST,0.010204275266642653,0.07071446771841895
22,ZTS,0.00887107133558613,0.07071446771841895
22,HAS,0.02061268715652365,0.07071446771841895
22,D,0.10380806852173041,0.07071446771841895
22,CTAS,0.07006437437765463,0.07071446771841895
22,LYB,0.10411152487020592,0.07071446771841895
22,PCAR,0.04086490151090037,0.07071446771841895
22,MNST,0.08575039573803439,0.07071446771841895
22,PAYC,0.02839120101637622,0.07071446771841895
22,VZ,0.050305319841106255,0.07071446771841895
22,ON,0.02097433491940503,0.07071446771841895
22,GOOGL,0.07860652038604898,0.07071446771841895
23,ATO,0.3775354075005454,0.15402109409083994
23,DVN,0.015345609595726397,0.15402109409083994
23,WYNN,0.00786423170660725,0.15402109409083994
23,D,0.022712176141328668,0.15402109409083994
23,WST,0.021675359854961475,0.15402109409083994
23,ROST,0.019060083256984203,0.15402109409083994
23,MNST,0.010079333383052176,0.15402109409083994
23,ABBV,0.0251156212477848,0.15402109409083994
23,LYV,0.019841544511128198,0.15402109409083994
23,EIX,0.017421952720462982,0.15402109409083994
23,ACN,0.025097446115173408,0.15402109409083994
23,DTE,0.024241278442141634,0.15402109409083994
23,VZ,0.006842994175427694,0.15402109409083994
23,SBAC,0.0066255868760930784,0.15402109409083994
23,BR,0.024846281279777477,0.15402109409083994
23,HAS,0.008706421317744552,0.15402109409083994
23,ZTS,0.024244393348880913,0.15402109409083994
23,PEP,0.00872794723109668,0.15402109409083994
23,V,0.01144429048289345,0.15402109409083994
23,WEC,0.006019955774658773,0.15402109409083994
23,LULU,0.013578587526739301,0.15402109409083994
23,TAP,0.018002207359592667,0.15402109409083994
23,DIS,0.01035718561166429,0.15402109409083994
23,PCAR,0.005696568656653647,0.15402109409083994
23,PSA,0.011146060261069625,0.15402109409083994
23,ED,0.022176622051982276,0.15402109409083994
23,CMI,0.02021590435304377,0.15402109409083994
23,SNA,0.016265403905380327,0.15402109409083994
23,MTB,0.009062187603912749,0.15402109409083994
23,AMCR,0.01922909616283562,0.15402109409083994
23,SJM,0.014073568596573842,0.15402109409083994
23,CPAY,0.016934915122368353,0.15402109409083994
23,CTAS,0.01445461646593797,0.15402109409083994
23,NUE,0.024684011732542914,0.15402109409083994
23,LHX,0.014845709429578472,0.15402109409083994
23,LYB,0.018339466118078407,0.15402109409083994
23,RF,0.017150362955090807,0.15402109409083994
23,MMC,0.019489319769497734,0.15402109409083994
23,PAYC,0.02492920017023951,0.15402109409083994
23,IVZ,0.005921091184748491,0.15402109409083994
24,IVZ,0.85237801789666,0.7326999357220062
24,DOC,0.04330452245490679,0.7326999357220062
24,PCAR,0.014214766667693161,0.7326999357220062
24,FSLR,0.04230713158332531,0.7326999357220062
24,DVN,0.047795561397414685,0.7326999357220062
25,SBAC,0.07174095831418223,0.06253469779336221
25,MNST,0.07609716815543759,0.06253469779336221
25,DIS,0.07545543948891577,0.06253469779336221
25,WEC,0.047003100291993505,0.06253469779336221
25,DTE,0.01535520598110546,0.06253469779336221
25,SJM,0.005660916649278773,0.06253469779336221
25,V,0.031926646874004955,0.06253469779336221
25,BR,0.0010154422832823538,0.06253469779336221
25,ROST,0.07748292451367092,0.06253469779336221
25,GOOGL,0.058117320579655414,0.06253469779336221
25,FSLR,0.06299390492533462,0.06253469779336221
25,PAYC,0.012440065262736484,0.06253469779336221
25,NUE,0.0640554279251781,0.06253469779336221
25,DOC,0.04047093310389904,0.06253469779336221
25,ON,0.07009971222108781,0.06253469779336221
25,D,0.07536081347140783,0.06253469779336221
25,CMI,0.05994745998404824,0.06253469779336221
25,ABBV,0.04979359544145112,0.06253469779336221
25,CTAS,0.07467173464182264,0.06253469779336221
25,LYV,0.030311229891507124,0.06253469779336221
26,ABBV,0.0249058209384387,0.026686134891350334
26,EIX,0.02994120769303599,0.026686134891350334
26,CSCO,0.032970541078624176,0.026686134891350334
26,MMC,0.014150690776441127,0.026686134891350334
26,DOC,0.015929073022108508,0.026686134891350334
26,DIS,0.02932902888097573,0.026686134891350334
26,ED,0.014073911700781521,0.026686134891350334
26,GOOGL,0.025992807378863874,0.026686134891350334
26,RF,0.026124042329205194,0.026686134891350334
26,LHX,0.03153135032898197,0.026686134891350334
26,ON,0.027002471049665938,0.026686134891350334
26,WST,0.031071691595202754,0.026686134891350334
26,PEP,0.016789367492219126,0.026686134891350334
26,CTAS,0.014610039390479819,0.026686134891350334
26,MNST,0.02340940071154082,0.026686134891350334
26,SBAC,0.02728808256897358,0.026686134891350334
26,BR,0.025997426894670383,0.026686134891350334
26,LYB,0.033964868383055055,0.026686134891350334
26,TAP,0.026485120901017557,0.026686134891350334
26,WYNN,0.018288523594189417,0.026686134891350334
26,PCAR,0.030216622118145003,0.026686134891350334
26,NUE,0.02942526783202471,0.026686134891350334
26,HAS,0.030563954760983343,0.026686134891350334
26,MET,0.024386353075237968,0.026686134891350334
26,CMI,0.011711023515652733,0.026686134891350334
26,ZTS,0.022268087195320085,0.026686134891350334
26,ROST,0.03363987367119735,0.026686134891350334
26,SJM,0.02918054209447505,0.026686134891350334
26,V,0.027128819453210048,0.026686134891350334
26,IVZ,0.030832466858295708,0.026686134891350334
26,LULU,0.018093863288008435,0.026686134891350334
26,WEC,0.018701025868006614,0.026686134891350334
26,MTB,0.014593507412025782,0.026686134891350334
26,LYV,0.025285953923781485,0.026686134891350334
26,AMCR,0.030393083430725283,0.026686134891350334
26,DVN,0.02938008459613952,0.026686134891350334
26,PSA,0.026039207945796578,0.026686134891350334
26,DTE,0.01399909578745727,0.026686134891350334
26,PAYC,0.03136717953837573,0.026686134891350334
26,VZ,0.03293852092667,0.026686134891350334
27,LYB,0.1407753362315419,0.2070228671216818
27,ED,0.20742690498442284,0.2070228671216818
27,ON,0.2570899360672468,0.2070228671216818
27,ACN,0.20702042663501835,0.2070228671216818
27,CTAS,0.1876873960817702,0.2070228671216818
28,SNA,0.8941537557342975,0.8030790522927493
28,DIS,0.013815099707331354,0.8030790522927493
